DEVICE;TYPEID;M;N;K;S;GFLOPS;BS;BM;BN;BK;WS;WG;LU;NZ;AL;TB;TC;AP;AA;AB;AC
NVIDIA GH200 480GB [0x3528];3;13;4;4;30000;816.3;8;8;1;7;1;1;-1;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;4;5;30000;911.8;8;8;1;2;13;-1;2;0;0;0;1;0;0;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;4;7;30000;965.6;10;8;1;2;1;0;1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;4;9;30000;1135.1;9;8;1;10;13;0;2;0;0;0;1;0;0;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;4;13;30000;1085.4;6;8;1;9;13;-2;6;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;4;17;30000;1277.0;5;8;1;7;13;0;4;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;4;32;30000;1332.4;12;8;1;13;1;0;2;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;5;4;30000;983.9;8;8;1;8;1;-2;3;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;5;5;30000;1097.5;8;8;1;3;1;1;2;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;5;7;30000;1219.1;9;8;1;10;1;0;0;0;0;0;1;0;0;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;5;13;30000;1423.2;9;8;1;5;13;1;-2;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;5;16;30000;1065.8;8;13;1;11;13;1;0;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;5;17;30000;1548.0;12;8;1;7;1;-1;-1;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;5;24;30000;1293.2;6;13;1;12;13;-2;2;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;5;26;30000;1384.4;6;13;1;13;13;-2;2;0;1;0;1;0;0;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;5;28;30000;1465.5;3;13;1;3;13;-2;2;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;5;32;30000;1483.4;3;8;1;3;1;0;-2;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;7;4;30000;1322.7;11;8;1;4;1;1;-1;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;7;5;30000;1476.9;9;8;1;4;1;0;0;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;7;7;30000;1723.6;13;8;1;13;1;-2;1;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;7;13;30000;2120.5;12;8;1;4;1;0;1;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;9;4;30000;1539.6;12;8;1;11;1;1;2;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;13;4;30000;2357.3;17;13;1;11;1;-2;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;13;5;30000;2741.4;17;13;1;9;1;-1;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;13;7;30000;3111.2;16;13;1;4;13;-2;-2;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;13;13;30000;3803.5;12;13;1;6;1;-1;0;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;13;16;30000;3302.0;10;13;1;11;13;1;2;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;13;17;30000;4010.1;15;13;1;10;1;1;0;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;13;24;30000;2919.9;13;13;1;9;13;-2;2;0;1;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;13;26;30000;3373.9;18;13;1;7;13;-2;2;0;0;0;1;0;0;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;13;28;30000;3967.6;19;13;1;13;13;-1;-2;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;13;32;30000;4230.2;19;13;1;9;1;1;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;16;5;30000;2228.6;13;13;1;12;16;1;0;0;1;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;16;13;30000;2938.5;10;13;1;9;16;1;-2;0;1;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;16;16;30000;2746.6;8;13;1;13;16;0;-1;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;16;24;30000;3717.3;21;13;1;13;16;-2;2;0;1;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;16;26;30000;4642.9;15;8;1;13;16;0;2;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;17;4;30000;2428.8;17;13;1;10;1;1;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;17;5;30000;2851.8;17;13;1;6;1;-1;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;17;13;30000;4399.5;16;13;1;6;1;1;1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;17;17;30000;4719.0;15;13;1;3;1;0;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;17;32;30000;5198.2;20;13;1;3;1;1;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;24;5;30000;2953.1;14;13;1;9;24;0;2;0;1;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;24;13;30000;3779.5;8;13;1;9;24;-1;-2;0;0;0;1;0;0;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;24;16;30000;3479.2;8;13;1;10;24;0;0;0;1;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;24;24;30000;4846.6;16;13;1;6;24;0;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;24;26;30000;4009.3;30;13;1;4;24;-2;2;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;26;5;30000;3124.7;16;13;1;12;26;-2;2;0;1;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;26;13;30000;3938.4;17;13;1;2;26;0;2;0;1;0;1;0;2;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;26;16;30000;3673.1;8;13;1;13;26;0;-1;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;26;24;30000;5322.3;15;13;1;2;26;-1;1;0;1;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;26;26;30000;4010.7;8;13;1;9;26;0;0;0;1;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;32;4;30000;3443.7;21;8;1;13;1;1;2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;32;5;30000;4044.2;17;13;1;5;1;1;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;32;13;30000;6884.6;18;13;1;2;1;-1;-2;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;13;32;17;30000;6590.1;19;8;1;4;1;0;3;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;13;32;32;30000;8766.6;15;13;1;11;1;0;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;14;14;14;30000;4249.5;16;14;1;14;14;1;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;14;14;16;30000;3625.5;14;14;1;11;14;1;2;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;14;14;29;30000;4071.2;9;14;1;4;14;0;2;0;1;0;1;0;0;0;0;0
NVIDIA GH200 480GB [0x3528];3;14;14;55;30000;5072.1;20;14;1;7;14;-1;2;0;1;0;1;0;1;1;0;0
NVIDIA GH200 480GB [0x3528];3;14;16;14;30000;2687.0;8;14;1;13;16;0;-2;0;0;0;1;0;0;0;0;0
NVIDIA GH200 480GB [0x3528];3;14;16;16;30000;4098.4;12;14;1;9;16;-1;2;0;1;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;14;16;29;30000;4611.4;9;14;1;11;16;0;2;0;1;0;1;0;2;0;0;0
NVIDIA GH200 480GB [0x3528];3;14;29;14;30000;4804.3;19;8;1;14;29;-1;-1;0;1;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;14;55;14;30000;7291.5;26;14;1;7;55;-2;1;0;1;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;14;55;55;30000;7478.8;60;14;1;10;55;0;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;15;4;4;30000;935.9;8;8;1;3;1;1;2;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;15;15;15;30000;4683.6;21;15;1;10;1;-1;0;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;16;9;9;30000;2810.0;12;8;1;16;1;-2;3;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;16;9;16;30000;3088.8;10;8;1;14;16;1;0;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;16;9;22;30000;2765.2;12;8;1;14;16;-2;0;0;0;0;1;0;2;0;0;0
NVIDIA GH200 480GB [0x3528];3;16;16;9;30000;4978.5;16;8;1;3;1;0;2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;16;16;16;30000;5982.1;12;8;1;13;1;1;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;16;16;22;30000;5189.4;21;16;1;13;1;-2;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;16;16;55;30000;6372.2;30;8;1;2;16;1;2;0;1;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;16;22;9;30000;4978.0;16;16;1;8;1;0;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;16;22;16;30000;5520.6;20;16;1;14;1;-1;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;16;22;22;30000;5395.8;15;16;1;9;1;0;0;0;1;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;16;29;55;30000;5841.4;38;8;1;13;29;0;-2;0;1;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;16;55;16;30000;7035.7;23;16;1;6;55;-1;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;16;55;29;30000;6165.6;60;8;1;9;55;0;2;0;1;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;16;55;55;30000;6102.6;5;8;1;5;55;-2;0;0;1;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;4;4;30000;1051.1;8;8;1;9;1;-2;0;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;4;5;30000;1071.8;10;8;1;14;1;0;0;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;17;4;13;30000;1386.3;5;8;1;3;17;0;1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;4;17;30000;1637.0;12;8;1;14;17;0;-2;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;4;32;30000;1758.5;3;8;1;2;17;-1;-2;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;17;5;4;30000;1246.8;8;8;1;15;1;1;2;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;5;5;30000;1379.9;8;8;1;15;17;-2;-2;0;0;0;1;0;2;0;0;0
NVIDIA GH200 480GB [0x3528];3;17;5;13;30000;1769.9;10;8;1;7;17;0;-2;0;0;0;1;0;2;0;0;0
NVIDIA GH200 480GB [0x3528];3;17;5;17;30000;2014.5;12;8;1;9;17;-2;-1;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;5;32;30000;1906.6;16;8;1;2;17;-1;0;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;13;4;30000;2340.0;14;17;1;11;1;0;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;13;5;30000;2582.2;13;17;1;5;1;-1;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;13;13;30000;3404.4;19;8;1;16;1;-1;2;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;17;13;17;30000;3490.7;17;17;1;7;1;1;0;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;17;13;32;30000;3845.1;19;17;1;16;1;-1;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;17;4;30000;3235.1;23;17;1;7;1;-2;0;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;17;17;5;30000;3622.2;23;17;1;15;1;-1;-1;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;17;17;13;30000;4893.2;21;17;1;8;1;-1;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;17;17;30000;4951.1;16;17;1;9;1;0;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;17;32;30000;5168.7;5;17;1;3;1;0;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;32;4;30000;4339.3;23;17;1;11;1;-2;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;32;5;30000;4963.5;22;17;1;6;1;0;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;32;13;30000;7320.6;15;17;1;9;1;-2;-1;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;17;32;17;30000;7736.3;15;17;1;13;1;0;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;17;32;32;30000;9209.0;20;17;1;17;1;-2;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;20;20;20;30000;5829.0;19;20;1;8;1;1;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;22;9;9;30000;3426.7;10;8;1;9;1;0;3;0;0;0;1;0;2;0;0;0
NVIDIA GH200 480GB [0x3528];3;22;9;16;30000;3647.7;10;8;1;21;1;-1;1;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;22;9;22;30000;3856.8;12;8;1;6;22;1;0;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;22;9;32;30000;4185.1;20;8;1;20;22;0;1;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;22;16;9;30000;4920.5;19;8;1;5;1;-2;4;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;22;16;16;30000;5705.5;19;8;1;15;1;0;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;22;16;22;30000;5028.4;12;8;1;3;1;0;2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;22;22;9;30000;5977.5;23;22;1;17;1;0;0;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;22;22;16;30000;6713.5;20;22;1;5;1;1;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;22;22;22;30000;6916.7;23;22;1;14;1;-1;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;22;22;32;30000;7157.0;30;22;1;7;1;0;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;22;32;9;30000;6658.5;17;22;1;20;32;-1;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;22;32;22;30000;9163.5;20;22;1;9;32;0;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;22;32;32;30000;7406.7;40;8;1;3;32;-1;3;0;1;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;23;23;23;30000;7205.2;20;23;1;17;23;1;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;24;24;24;30000;5895.5;20;24;1;16;1;-2;-2;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;24;24;26;30000;5125.8;30;8;1;18;24;1;2;0;1;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;24;26;24;30000;4195.1;19;8;1;24;26;0;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;24;26;26;30000;7711.6;30;24;1;2;26;-1;1;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;25;4;4;30000;1309.5;8;8;1;13;25;0;-2;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;25;4;5;30000;1474.8;8;8;1;18;25;0;5;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;25;5;4;30000;1602.6;8;8;1;21;1;-2;1;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;25;25;25;30000;7830.5;24;25;1;21;1;-1;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;26;4;4;30000;1470.4;10;8;1;6;26;-1;3;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;26;24;24;30000;4276.9;11;8;1;2;26;-2;-2;0;1;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;26;24;26;30000;4839.9;46;8;1;14;26;-1;0;0;1;0;1;0;0;0;0;0
NVIDIA GH200 480GB [0x3528];3;26;26;24;30000;4183.1;29;26;1;12;26;-1;0;0;1;0;1;0;1;1;0;0
NVIDIA GH200 480GB [0x3528];3;26;26;26;30000;5185.0;32;8;1;22;26;-1;2;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;28;4;4;30000;1574.5;11;8;1;12;1;-1;5;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;28;28;28;30000;5977.0;6;16;1;8;1;-2;2;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;29;16;55;30000;5402.4;21;16;1;15;29;0;2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;29;29;29;30000;6449.2;46;8;1;2;29;-2;-2;0;1;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;29;29;55;30000;5763.5;19;16;1;24;29;-2;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;29;55;16;30000;6771.6;58;8;1;26;55;1;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;29;55;29;30000;6691.9;19;8;1;25;55;-2;4;0;1;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;29;55;55;30000;9904.0;13;29;1;8;55;0;0;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;30;30;30;30000;9565.1;30;30;1;11;1;0;-2;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;32;4;4;30000;1728.5;11;8;1;15;32;-1;-2;0;0;0;1;0;0;0;0;0
NVIDIA GH200 480GB [0x3528];3;32;4;5;30000;1974.7;11;8;1;16;32;1;0;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;4;13;30000;2566.6;10;8;1;1;32;1;0;0;0;0;1;0;0;0;0;0
NVIDIA GH200 480GB [0x3528];3;32;4;17;30000;2598.8;12;8;1;9;32;1;0;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;4;32;30000;2441.7;6;8;1;21;32;1;4;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;5;4;30000;1873.8;14;8;1;14;1;1;-2;0;0;0;1;0;2;0;0;0
NVIDIA GH200 480GB [0x3528];3;32;5;5;30000;2034.8;15;8;1;10;1;-2;-2;0;0;0;1;0;2;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;5;13;30000;2505.7;10;8;1;31;32;1;-2;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;5;17;30000;2683.3;12;8;1;3;32;0;4;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;5;32;30000;2642.6;15;8;1;25;32;0;0;0;0;0;1;0;2;0;0;0
NVIDIA GH200 480GB [0x3528];3;32;13;4;30000;3210.0;23;8;1;4;1;-1;-2;0;0;0;1;0;0;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;13;5;30000;3618.5;23;8;1;4;1;-1;-2;0;0;0;1;0;0;0;0;0
NVIDIA GH200 480GB [0x3528];3;32;13;13;30000;4035.4;20;8;1;18;1;-1;5;0;0;0;1;0;0;0;0;0
NVIDIA GH200 480GB [0x3528];3;32;13;17;30000;4181.2;30;8;1;5;1;-2;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;13;32;30000;4521.2;13;8;1;16;1;-1;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;17;4;30000;3339.9;23;32;1;17;1;-1;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;17;5;30000;3674.0;18;32;1;14;1;-1;1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;17;13;30000;4867.5;20;32;1;11;1;0;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;17;17;30000;5321.6;20;32;1;4;1;-2;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;17;32;30000;4593.4;10;8;1;23;1;1;4;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;32;4;30000;5291.3;26;32;1;4;1;0;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;32;5;30000;6029.4;29;32;1;11;1;1;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;32;9;30000;7672.3;23;32;1;21;32;0;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;32;13;30000;9188.7;30;32;1;6;1;0;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;32;17;30000;9629.1;23;32;1;22;1;0;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;32;22;30000;9377.7;20;32;1;27;32;0;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;32;32;32;30000;10237.6;30;32;1;6;32;0;-1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;35;35;35;30000;5935.2;57;24;1;17;1;0;2;0;1;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;36;36;36;30000;5899.3;15;16;1;23;1;0;1;0;1;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;40;40;40;30000;6299.1;57;16;1;6;1;-1;1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;55;14;14;30000;4007.2;23;55;1;29;55;-1;4;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;55;14;55;30000;4670.3;8;55;1;2;55;1;7;0;0;0;1;0;1;1;0;0
NVIDIA GH200 480GB [0x3528];3;55;16;16;30000;5156.3;30;16;1;45;55;-2;-2;0;1;0;1;0;1;1;0;0
NVIDIA GH200 480GB [0x3528];3;55;16;29;30000;7320.5;46;16;1;18;55;1;7;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;55;16;55;30000;6372.4;19;8;1;38;55;0;7;0;0;0;1;0;1;1;0;0
NVIDIA GH200 480GB [0x3528];3;55;29;16;30000;5455.1;29;8;1;35;55;0;-1;0;1;0;1;0;1;1;0;0
NVIDIA GH200 480GB [0x3528];3;55;29;29;30000;6145.8;57;8;1;45;55;-2;-2;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;55;29;55;30000;5330.2;7;16;1;17;55;-1;1;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;55;55;14;30000;6115.3;26;55;1;15;55;-2;4;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;55;55;16;30000;6045.1;38;16;1;16;55;0;3;0;1;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;55;55;29;30000;10000.2;23;55;1;17;55;1;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;55;55;55;30000;8880.7;13;55;1;5;55;0;0;0;0;0;1;0;1;2;0;0
NVIDIA GH200 480GB [0x3528];3;64;64;64;30000;10014.5;5;64;1;18;64;0;6;0;0;0;1;0;1;0;0;0
NVIDIA GH200 480GB [0x3528];3;78;78;78;30000;3850.8;61;78;1;6;78;-2;0;0;1;0;1;0;1;2;0;0
