DEVICE;TYPEID;M;N;K;S;GFLOPS;BS;BM;BN;BK;WS;WG;LU;NZ;AL;TB;TC;AP;AA;AB;AC
gfx90a [0x989f];3;4;6;6;30000;345.4;29;4;1;2;1;0;-1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;4;7;4;30000;368.4;21;4;1;4;1;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;4;7;7;30000;401.7;9;4;1;3;1;-2;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;4;8;4;30000;433.7;25;4;1;2;1;-2;-1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;4;8;8;30000;471.4;24;4;1;4;1;-1;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;4;9;4;30000;464.6;20;4;1;2;1;-1;1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;4;9;9;30000;504.3;11;4;1;2;1;-2;0;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;4;10;4;30000;519.0;20;4;1;1;1;1;-1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;4;10;10;30000;604.0;25;4;1;1;1;-2;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;4;11;4;30000;547.8;17;4;1;2;1;0;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;4;11;11;30000;647.2;30;4;1;4;1;-1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;4;12;4;30000;615.0;20;4;1;4;1;1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;4;12;12;30000;677.9;31;4;1;1;1;-2;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;4;16;4;30000;783.7;20;4;1;2;1;0;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;4;16;16;30000;897.8;30;4;1;1;1;1;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;4;23;4;30000;837.0;25;4;1;2;1;0;1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;4;23;23;30000;1150.0;24;4;1;1;1;-1;-1;0;0;0;1;0;0;1;0;0
gfx90a [0x989f];3;5;3;3;30000;177.9;17;5;1;5;1;-2;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;5;3;5;30000;203.7;25;5;1;2;1;-1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;5;4;4;30000;262.6;24;5;1;3;1;-1;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;5;4;5;30000;265.8;25;5;1;5;1;-1;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;5;5;3;30000;288.9;18;5;1;4;1;1;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;5;5;4;30000;310.6;18;5;1;2;1;-1;1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;5;5;5;30000;325.1;24;5;1;3;1;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;5;5;6;30000;354.7;24;5;1;2;1;-1;0;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;5;5;7;30000;359.9;20;5;1;2;1;0;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;5;5;8;30000;371.0;25;5;1;2;1;0;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;5;5;9;30000;380.3;25;5;1;2;1;0;0;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;5;5;10;30000;381.0;25;5;1;2;1;-2;0;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;5;5;11;30000;390.1;25;5;1;2;1;0;0;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;5;5;12;30000;376.9;30;5;1;2;1;1;1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;5;5;16;30000;381.4;6;5;1;5;1;0;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;5;5;23;30000;378.5;4;5;1;2;5;-1;1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;5;6;5;30000;396.2;25;5;1;4;1;0;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;5;6;6;30000;413.7;26;5;1;5;1;1;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;5;7;5;30000;456.2;20;5;1;1;1;-2;0;0;0;0;1;0;0;2;0;0
